"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"101";"Steinmaur";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"102";"Weiach";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"111";"Bäretswil";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"112";"Bubikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"113";"Dürnten";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"114";"Fischenthal";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"115";"Gossau (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"116";"Grüningen";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"117";"Hinwil";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"118";"Rüti (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"119";"Seegräben";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"120";"Wald (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"121";"Wetzikon (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"131";"Adliswil";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"135";"Kilchberg (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"136";"Langnau am Albis";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"137";"Oberrieden";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"138";"Richterswil";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"139";"Rüschlikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"141";"Thalwil";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"151";"Erlenbach (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"152";"Herrliberg";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"153";"Hombrechtikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"154";"Küsnacht (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"155";"Männedorf";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"156";"Meilen";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"157";"Oetwil am See";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"158";"Stäfa";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"159";"Uetikon am See";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"160";"Zumikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"161";"Zollikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"172";"Fehraltorf";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"173";"Hittnau";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"176";"Lindau";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"177";"Pfäffikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"178";"Russikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"180";"Weisslingen";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"181";"Wila";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"182";"Wildberg";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"191";"Dübendorf";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"192";"Egg";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"193";"Fällanden";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"194";"Greifensee";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"195";"Maur";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"196";"Mönchaltorf";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"197";"Schwerzenbach";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"198";"Uster";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"199";"Volketswil";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"200";"Wangen-Brüttisellen";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"211";"Altikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"213";"Brütten";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"214";"Dägerlen";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"215";"Dättlikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"216";"Dinhard";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"218";"Ellikon an der Thur";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"219";"Elsau";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"220";"Hagenbuch";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"221";"Hettlingen";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"223";"Neftenbach";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"224";"Pfungen";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"225";"Rickenbach (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"226";"Schlatt (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"227";"Seuzach";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"228";"Turbenthal";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"230";"Winterthur";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"231";"Zell (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"241";"Aesch (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"242";"Birmensdorf (ZH)";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
"243";"Dietikon";"Sprachgebiete";1;"Sprachgebiete";"A";"Normaler Wert";"Deutsches Sprachgebiet";"2020-01-01";"BFS – Raumgliederungen der Schweiz, Strukturerhebung (SE)";"2022-12-20";"polg";"Politische Gemeinden";"2022-05-01";"26599";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/26599_de.html"
